I
1000 Generated by WorldEditor

1    305 1 0 UUDL YAROSLAVL'
100 44.00 1 0 0.00 0 2 1 05  57.55484900  040.13579200    0    0 5 1 0 0 23  57.56656800  040.17915600    0    0 5 1 0 0
110 2 0.00 243.2700 New Taxiway 36
111  57.55609904  040.14766578
111  57.55606129  040.14810067
111  57.55605817  040.14812690
111  57.55605444  040.14814829
111  57.55604805  040.14817636
111  57.55603985  040.14820308
111  57.55602912  040.14822732
111  57.55591140  040.14835908
111  57.55603597  040.14883165
111  57.55611057  040.14842605
111  57.55612050  040.14841329
111  57.55613151  040.14841293
111  57.55614576  040.14841207
111  57.55623444  040.14843771
111  57.55625595  040.14845085
111  57.55628223  040.14847153
111  57.55631442  040.14850664
111  57.55632712  040.14852111
113  57.55633176  040.14852867
110 2 0.00 243.4000 New Taxiway 32
111  57.55527817  040.14967415
111  57.55530815  040.14964532
111  57.55530884  040.15029077
111  57.55533917  040.15027799
111  57.55534121  040.14961152
111  57.55563898  040.14932845
111  57.55554940  040.14899488
111  57.55566482  040.14887195
111  57.55560319  040.14864876
111  57.55547995  040.14873619
111  57.55540906  040.14847684
111  57.55520789  040.14865099
113  57.55499337  040.14861854
110 2 0.00 243.2700 New Taxiway 35
111  57.55710707  040.15140014
111  57.55710623  040.15144158
111  57.55710306  040.15148479
111  57.55709250  040.15156680
111  57.55707625  040.15164048
111  57.55704700  040.15170762
111  57.55701869  040.15174927
111  57.55696922  040.15179460
111  57.55693944  040.15180526
111  57.55691003  040.15180582
111  57.55687516  040.15179184
111  57.55684556  040.15177232
111  57.55682049  040.15174263
111  57.55694631  040.15220630
111  57.55694870  040.15213149
111  57.55695657  040.15206431
111  57.55697346  040.15202265
111  57.55700156  040.15197892
111  57.55709138  040.15189652
111  57.55711679  040.15188618
111  57.55715795  040.15188993
111  57.55718358  040.15189861
111  57.55720724  040.15190661
111  57.55722557  040.15191749
111  57.55723766  040.15193059
111  57.55724636  040.15194241
113  57.55725837  040.15196486
110 2 0.00 243.2700 New Taxiway 34
111  57.55793165  040.15446024
111  57.55793449  040.15451034
111  57.55793390  040.15455415
111  57.55792804  040.15463041
111  57.55791784  040.15469519
111  57.55790263  040.15476032
111  57.55788280  040.15482400
111  57.55784805  040.15490023
111  57.55780801  040.15496986
111  57.55775398  040.15501373
111  57.55772176  040.15501401
111  57.55769056  040.15497098
111  57.55902569  040.15992611
111  57.55897738  040.15997689
111  57.55912794  040.16007304
111  57.55923436  040.16022942
111  57.55944327  040.16097562
111  57.55960238  040.16097562
111  57.55965176  040.16114949
113  57.55977529  040.16129902
110 2 0.00 243.2700 New Taxiway 33
111  57.55560319  040.14864876
111  57.55800910  040.15748813
111  57.55814896  040.15734798
111  57.55888259  040.16007672
111  57.55902569  040.15992611
113  57.55591140  040.14835908
110 1 0.00 243.7000 New Taxiway 31
111  57.55504583  040.15013426
111  57.55521071  040.15000154
111  57.55520508  040.15028984
111  57.55530884  040.15029077
111  57.55530815  040.14964532
111  57.55527817  040.14967415
111  57.55499337  040.14861854
111  57.55464427  040.14859337
111  57.55464314  040.14888506
111  57.55465985  040.14895381
113  57.55472355  040.14891889
110 1 0.00 332.8000 New Taxiway 28
111  57.56230024  040.16920801
111  57.56188674  040.16962499
111  57.56180251  040.16970837
111  57.56190173  040.17006469
111  57.56173583  040.17022310
111  57.56170235  040.17022593
111  57.56166800  040.17021272
111  57.56162504  040.17018090
111  57.56181040  040.17066233
111  57.56190933  040.17099333
111  57.56202540  040.17088694
111  57.56198798  040.17075628
111  57.56211196  040.17063487
111  57.56209026  040.17055957
111  57.56224208  040.17040882
111  57.56230391  040.17034902
111  57.56236950  040.17058458
113  57.56261588  040.17035548
110 2 0.00 232.2000 New Taxiway 26
111  57.56115026  040.16569740
111  57.56111489  040.16558989
111  57.56108323  040.16561840
111  57.56098380  040.16571124
111  57.56107077  040.16601682
111  57.56114608  040.16620882
111  57.56234208  040.16914855
111  57.56252909  040.16887150
111  57.56140730  040.16641730
113  57.56121513  040.16589731
110 2 0.00 242.5000 New Taxiway 25
111  57.56138048  040.16570601
111  57.56126572  040.16569422
111  57.56119677  040.16565514
111  57.56111489  040.16558989
111  57.56121513  040.16589731
111  57.56140730  040.16641730
111  57.56140348  040.16615548
111  57.56140551  040.16606482
111  57.56141409  040.16600923
111  57.56142723  040.16595906
113  57.56144395  040.16592412
110 1 0.00 243.2700 New Taxiway 24
111  57.56231490  040.16423375
111  57.56231780  040.16429328
111  57.56231744  040.16434234
111  57.56231386  040.16440871
111  57.56230888  040.16447194
111  57.56230399  040.16452725
111  57.56229711  040.16458357
111  57.56228968  040.16463415
111  57.56228035  040.16468523
111  57.56227010  040.16473423
111  57.56225550  040.16478668
111  57.56223889  040.16483798
111  57.56222400  040.16488141
111  57.56220340  040.16491858
111  57.56217484  040.16494950
111  57.56138048  040.16570601
111  57.56144395  040.16592412
111  57.56224309  040.16515646
111  57.56227541  040.16513064
111  57.56230906  040.16512631
111  57.56234139  040.16513084
111  57.56236889  040.16514186
111  57.56239717  040.16515770
111  57.56242327  040.16517601
111  57.56245220  040.16519725
111  57.56248337  040.16522040
111  57.56251699  040.16524719
111  57.56255560  040.16528127
111  57.56258699  040.16531375
111  57.56260586  040.16533688
113  57.56261786  040.16535475
110 2 0.00 243.0000 New Taxiway 21
111  57.56273029  040.17278529
111  57.56272269  040.17280252
111  57.56271673  040.17282008
111  57.56271221  040.17283704
111  57.56270828  040.17285411
111  57.56270528  040.17287209
111  57.56270312  040.17288994
111  57.56270189  040.17291032
111  57.56270286  040.17293095
111  57.56270550  040.17295169
112  57.56271415  040.17299143  57.56271417  040.17299153
111  57.56271415  040.17299143
112  57.56271415  040.17299143  57.56271418  040.17299153
111  57.56360739  040.17629700
111  57.56361167  040.17631118
111  57.56361694  040.17632654
111  57.56362524  040.17634295
111  57.56363492  040.17635227
111  57.56364246  040.17635630
111  57.56364980  040.17635782
111  57.56365864  040.17635812
111  57.56366806  040.17635446
111  57.56367444  040.17635080
113  57.56368379  040.17634395
110 1 0.00 243.0000 New Taxiway 22
111  57.56429509  040.17664895
111  57.56427079  040.17655769
111  57.56425642  040.17657199
111  57.56423373  040.17648977
111  57.56421856  040.17650370
111  57.56419518  040.17641922
111  57.56417365  040.17640909
111  57.56415593  040.17634698
111  57.56413268  040.17634544
111  57.56412210  040.17630885
111  57.56407642  040.17633392
111  57.56403486  040.17623524
111  57.56398774  040.17622508
111  57.56430588  040.17673330
111  57.56433241  040.17679629
111  57.56445589  040.17668389
113  57.56441619  040.17653773
110 1 0.00 242.5000 New Taxiway 19
111  57.56302136  040.17179594
111  57.56302835  040.17182381
111  57.56303408  040.17184647
111  57.56304042  040.17186992
111  57.56304658  040.17189653
111  57.56305335  040.17192679
111  57.56305875  040.17195574
111  57.56306320  040.17198658
111  57.56306557  040.17201745
111  57.56306476  040.17205035
111  57.56306042  040.17207714
111  57.56305526  040.17209181
111  57.56304575  040.17211104
111  57.56303301  040.17212824
111  57.56301862  040.17214443
111  57.56293913  040.17222132
111  57.56297086  040.17233466
111  57.56300298  040.17230301
111  57.56321216  040.17210499
111  57.56328599  040.17199002
113  57.56314612  040.17167662
110 2 0.00 243.5000 New Taxiway 20
111  57.56300140  040.17230146
111  57.56299937  040.17233506
111  57.56299547  040.17236972
111  57.56298829  040.17240393
111  57.56297914  040.17243426
111  57.56296332  040.17247498
111  57.56294792  040.17251030
111  57.56292998  040.17254657
111  57.56287871  040.17264456
111  57.56273029  040.17278529
111  57.56368379  040.17634395
111  57.56384561  040.17619446
111  57.56403486  040.17623524
111  57.56407642  040.17633392
111  57.56412210  040.17630885
111  57.56413268  040.17634544
111  57.56415593  040.17634698
111  57.56417365  040.17640909
111  57.56419518  040.17641922
111  57.56421856  040.17650370
111  57.56423373  040.17648977
111  57.56425642  040.17657199
111  57.56427079  040.17655769
111  57.56429509  040.17664895
111  57.56441619  040.17653773
113  57.56321215  040.17210499
110 2 0.00 243.2700 New Taxiway 23
111  57.56324381  040.16771040
111  57.56324540  040.16776136
111  57.56324514  040.16784451
111  57.56324374  040.16792549
111  57.56323894  040.16801152
111  57.56323113  040.16809387
111  57.56321846  040.16818330
111  57.56320487  040.16826659
111  57.56318759  040.16833683
111  57.56316472  040.16840223
111  57.56314148  040.16845539
111  57.56311154  040.16850089
111  57.56282785  040.16878119
111  57.56269497  040.16890556
111  57.56265995  040.16893419
